b0,b1,b2,b3,b4,b5,b6,b7,b8
1511439427,67,454,67,1666,67,292949,78,67
1511439727,67,969,67,3930,67,299903,78,66
1511440026,67,787,67,2018,67,306578,78,66
1511440326,67,704,67,965,67,307715,78,66
1511440627,66,326,66,1408,66,307997,78,66
1511440927,66,967,66,767,66,312763,78,66
1511441226,67,526,67,2339,67,315786,78,66
1511441527,67,1089,67,2321,67,316448,78,66
1511441827,66,689,66,997,66,317724,78,66
1511442127,67,946,67,1180,67,317965,78,66
1511442426,67,4586,67,949,67,319194,78,66
1511442727,67,536,67,929,67,322978,78,66
1511443027,67,841,67,1226,67,323471,78,66
1511443326,67,851,67,1159,67,324295,78,66
1511443627,67,570,67,1312,67,324407,78,66
1511443927,67,947,67,808,67,324955,78,66
1511444227,67,467,67,1796,67,324205,78,66
1511444527,67,950,67,1792,67,324711,78,66
1511444826,67,974,67,1683,67,324912,78,66
1511445127,67,1075,67,900,67,324987,78,66
1511445427,66,679,66,1232,66,331181,78,66
1511445726,67,616,67,258,67,336053,78,66
1511446026,67,496,67,2829,67,337638,78,66
1511446327,67,976,67,2881,67,337435,78,66
1511446626,67,1795,67,3679,67,337739,78,66
1511446927,67,677,67,944,67,338329,78,66
1511447227,67,1246,67,1811,67,336844,78,66
1511447527,67,727,67,1814,67,332165,78,66
1511447828,67,770,67,1923,67,329979,78,66
1511448127,67,1376,67,2222,67,328176,78,66
1511448428,67,999,67,1383,67,328227,78,66
1511448727,67,1139,67,1647,67,327833,78,66
1511449026,67,1016,67,1272,67,328353,78,66
1511449327,67,403,67,1332,67,328256,78,66
1511449627,67,497,67,1110,67,327959,78,66
1511449928,67,327,67,1303,67,327595,78,66
1511450227,67,1648,67,1502,67,327270,78,66
1511450526,67,756,67,1479,67,326680,78,66
1511450827,67,1196,67,1297,67,328836,78,66
1511451126,67,1156,67,1293,67,329225,78,66
1511451427,67,708,67,549,67,329317,78,66
1511451727,67,577,67,594,67,328449,78,66
1511452027,67,815,67,963,67,328064,78,66
1511452327,67,839,67,633,67,328245,78,66
1511452627,67,1333,67,867,67,327567,78,66
1511452926,67,1022,67,1368,67,325984,78,66
1511453227,67,1870,67,1572,67,323179,78,66
1511453527,67,1311,67,1236,67,336417,78,66
1511453827,66,824,66,965,66,339889,78,66
1511454128,66,320,66,600,66,344662,78,66
1511454427,66,193,66,1080,66,344734,78,66
1511454728,66,316,66,751,66,345064,78,66
1511455027,66,972,66,1613,66,349435,78,65
1511455326,66,700,66,639,67,348897,78,65
1511455627,66,879,66,1023,66,348120,78,65
1511455929,66,1068,66,866,66,346626,78,65
1511456227,66,536,66,993,66,344288,78,65
1511456528,66,1038,66,763,66,339419,78,65
1511456826,66,650,66,1139,66,338416,78,65
1511457127,66,1175,67,899,66,337905,78,65
1511457427,66,1470,67,683,66,337512,78,65
1511457728,66,824,66,1155,66,336628,78,65
1511458029,67,1067,67,1292,67,336254,78,65
1511458327,67,557,67,584,67,336295,78,65
1511458627,66,1109,66,837,66,335555,78,65
1511458927,67,1189,67,808,67,334536,77,65
1511459228,68,1606,68,1013,68,336073,77,65
1511459526,68,975,68,1597,68,333721,77,65
1511459827,68,982,68,1292,68,332671,77,65
1511460127,68,894,68,799,68,332941,77,65
1511460426,68,1052,69,1710,68,332735,77,65
1511460727,69,765,69,1236,69,333273,77,65
1511461027,69,1038,69,1291,69,332757,77,65
1511461327,68,367,68,1092,68,332594,77,65
1511461626,68,588,68,842,68,331829,77,65
1511461927,68,877,68,1106,68,331391,77,65
1511462227,68,443,68,742,68,330704,77,65
1511462528,68,874,68,754,68,330427,77,65
1511462827,68,950,68,1204,68,329513,77,65
1511463127,67,1018,68,791,67,329492,77,65
1511463426,67,170,67,1220,67,330430,77,65
1511463726,67,1561,67,820,67,330343,77,65
1511464026,67,1319,67,854,67,330086,77,65
1511464327,67,923,67,697,67,327542,77,65
1511464628,67,1039,67,488,67,326732,77,65
1511464927,67,703,67,451,67,326382,77,65
1511465228,67,967,67,1101,67,327118,77,65
1511465527,67,1308,67,1243,67,326032,77,65
1511465828,67,862,67,922,67,325558,77,65
1511466127,67,649,67,668,67,325416,77,65
1511466427,67,1023,67,496,67,325597,77,65
1511466726,67,1313,67,854,67,325522,77,65
1511467028,68,517,68,1190,68,326541,77,65
1511467326,67,790,67,901,67,327159,77,65
1511467627,67,1001,67,1113,67,327635,77,65
1511467927,67,1013,67,939,67,327240,77,65
1511468227,67,852,67,431,67,326729,77,65
1511468527,67,2838,67,758,67,327273,77,65
1511468828,67,1223,67,1025,67,326768,77,65
1511469127,67,1089,67,336,67,326340,77,65
1511469426,67,1061,67,525,67,329470,77,65
1511469727,66,737,66,1195,66,330610,77,65
1511470027,67,576,67,904,67,330491,77,65
1511470327,67,1034,67,1034,67,330848,77,65
1511470627,67,705,67,513,67,331163,77,65
1511470927,67,729,67,221,67,331224,77,65
1511471227,67,881,67,435,67,330789,77,65
1511471526,67,372,67,758,67,330898,77,65
1511471826,66,391,67,1268,66,330258,77,65
1511472127,67,447,67,712,67,330606,77,65
1511472427,67,467,67,565,67,330360,77,65
1511472727,67,597,67,705,67,330631,77,65
1511473027,67,614,67,726,67,330592,77,65
1511473326,67,723,67,704,67,330486,77,65
1511473628,67,784,68,778,67,330768,77,65
1511473927,67,578,67,1091,67,329417,77,65
1511474226,67,361,67,1323,67,329446,77,65
1511474527,67,691,67,744,67,329251,77,65
1511474826,67,477,67,1342,67,328945,77,65
1511475126,67,761,67,1640,67,328871,77,65
1511475427,67,926,67,1774,67,328593,77,65
1511475727,67,552,67,1363,67,328606,77,65
1511476027,67,719,67,1499,67,328119,77,65
1511476327,67,813,67,2115,67,328232,77,65
1511476627,67,428,67,1437,67,328375,77,65
1511476928,66,450,66,712,66,331228,77,65
1511477227,67,384,67,1340,67,331212,77,65
1511477526,66,487,66,453,66,330752,77,65
1511477826,66,419,66,1576,66,331048,77,65
1511478127,66,684,66,1611,66,331616,77,65
1511478426,66,494,66,1417,66,332615,77,65
1511478727,66,527,66,763,66,332016,76,65
1511479027,66,673,66,512,66,332228,76,65
1511479326,66,955,66,689,66,332370,76,65
1511479628,65,608,65,791,65,332220,76,65
1511479926,65,598,65,1275,65,333386,76,65
1511480227,65,1175,65,1066,65,334164,76,65
1511480527,65,707,65,1334,65,334944,76,65
1511480826,65,826,65,753,65,335357,76,65
1511481126,65,507,65,726,65,335174,76,65
1511481426,65,587,65,732,65,334947,76,65
1511481727,65,929,65,938,65,334347,76,65
1511482027,65,681,65,657,65,333886,75,65
1511482327,65,771,65,1299,65,334189,75,65
1511482627,65,833,65,3334,65,334735,75,65
1511482927,65,790,65,662,65,334716,75,65
1511483228,65,433,65,897,65,332648,75,65
1511483527,65,518,65,411,65,331610,75,65
1511483827,65,1754,65,1084,65,328504,75,65
1511484128,65,1406,65,1436,65,326139,75,65
1511484428,65,339,65,924,65,324356,75,65
1511484726,65,477,65,1236,65,324280,75,65
1511485028,65,479,65,1080,65,324284,75,65
1511485328,65,482,65,1424,65,324233,75,65
1511485627,65,452,65,997,65,322423,75,65
1511485927,65,1008,65,873,65,322064,75,65
1511486226,65,1386,65,969,65,320904,75,65
1511486527,65,1341,65,1000,65,320776,75,65
1511486826,65,1452,65,1309,65,319836,75,65
1511487127,65,1534,65,1033,65,320127,75,65
1511487427,65,1304,65,923,65,320371,75,65
1511487728,65,1224,65,953,65,320202,75,65
1511488026,66,426,66,1041,66,320235,75,65
1511488327,66,470,66,889,66,320732,75,65
1511488627,67,505,67,830,67,330106,75,65
1511488926,68,2500,68,683,68,331183,75,65
1511489227,69,2900,69,1121,69,333572,75,65
1511489527,68,2085,68,841,68,335450,75,65
1511489826,68,3025,68,782,68,337821,75,65
1511490127,68,449,68,673,68,337909,75,65
1511490426,68,754,68,495,68,337910,75,65
1511490727,68,391,68,903,68,337824,75,65
1511491026,68,292,68,668,68,337680,75,65
1511491326,68,874,68,682,68,337662,75,65
1511491626,68,542,68,1221,68,337562,75,65
1511491927,67,469,67,1316,67,337902,75,65
1511492227,67,858,67,973,67,337739,75,65
1511492528,68,724,68,1304,68,337211,75,65
1511492827,68,784,68,1153,68,336726,75,65
1511493129,68,1110,68,3126,68,335962,75,65
1511493426,68,504,68,1730,68,335419,75,65
1511493726,68,764,68,1170,68,335605,75,65
1511494026,68,810,68,3372,68,335781,75,65
1511494327,68,513,68,1364,68,335383,75,65
1511494627,68,400,68,1008,68,335761,75,65
1511494927,68,621,68,1230,68,335740,75,65
1511495226,68,374,68,1166,68,335419,75,65
1511495527,68,753,68,1099,68,336416,75,65
1511495826,69,486,69,1484,69,336875,75,65
1511496128,69,1055,69,1030,69,336716,75,65
1511496426,68,415,68,916,68,337439,75,65
1511496726,68,322,68,1496,68,337282,75,65
1511497027,68,518,68,923,68,337243,75,65
1511497326,68,919,68,1283,68,337607,75,65
1511497629,68,576,68,904,68,337712,75,65
1511497926,68,898,68,1126,68,337887,75,65
1511498228,68,973,68,573,68,338584,75,65
1511498526,68,932,68,388,68,338455,75,65
1511498826,68,1020,68,567,68,338356,75,65
1511499128,67,442,67,986,67,339091,75,65
1511499426,67,546,67,1283,67,340010,75,65
1511499726,67,938,67,827,67,340110,75,65
1511500027,67,896,67,1221,67,341711,75,65
1511500326,67,1146,67,1066,67,341878,75,65
1511500627,67,725,67,644,67,341827,75,65
1511500928,67,774,67,309,67,341691,75,65
1511501227,67,695,67,923,67,341725,75,65
1511501526,67,909,67,752,67,341222,75,65
1511501827,68,1127,68,1197,68,341027,75,65
1511502127,68,728,68,1297,68,340653,75,65
1511502426,68,429,68,1677,68,340602,74,65
1511502726,68,1164,68,1484,68,336549,74,65
1511503026,67,1063,67,769,67,336918,74,65
1511503327,68,516,68,759,68,336959,74,65
1511503627,68,1019,68,959,68,336443,74,65
1511503927,68,477,68,883,68,336106,74,65
1511504228,68,739,68,889,68,336696,74,65
1511504526,68,1417,68,824,68,336785,74,65
1511504828,68,969,68,805,68,336319,74,65
1511505127,68,917,68,1395,68,336774,74,65
1511505427,68,594,68,1574,68,336815,74,65
1511505727,68,413,69,1344,69,337404,74,65
1511506026,69,1849,69,1104,69,337819,74,65
1511506327,69,1238,69,929,69,338411,74,65
1511506628,69,801,69,935,69,338918,74,65
1511506926,68,454,68,1025,68,339106,74,65
1511507227,68,348,68,887,68,339087,73,65
1511507527,68,719,68,1522,68,339172,73,65
1511507828,68,344,68,961,68,336953,73,65
1511508126,68,382,68,1023,68,332386,72,65
1511508427,68,392,68,813,68,328009,72,65
1511508726,68,534,68,991,68,324966,71,65
1511509027,68,452,68,1072,68,320909,71,65
1511509327,68,851,68,849,68,308409,70,65
1511509627,69,540,69,1004,69,304820,70,65
1511509926,68,1225,68,753,68,298495,70,65
1511510227,68,565,68,1214,68,296755,70,65
1511510526,68,1261,68,886,68,294237,70,65
1511510828,67,1036,68,952,67,293224,70,65
1511511126,68,1192,68,1201,68,291753,70,65
1511511426,68,914,68,707,68,290024,70,65
1511511727,67,1609,67,1005,67,289294,70,65
1511512027,67,1128,67,870,67,284779,70,65
1511512328,67,1669,67,999,67,281848,70,65
1511512626,68,873,68,236,68,279177,70,65
1511512928,68,502,68,1179,68,278708,70,65
1511513227,68,715,68,663,68,278462,70,65
1511513527,68,799,68,1091,68,278157,70,65
1511513826,67,906,68,849,68,278092,70,65
1511514126,67,687,67,815,67,276208,70,65
1511514427,67,990,67,479,67,274071,70,65
1511514726,67,1088,67,838,67,269927,70,65
1511515027,67,1204,67,576,67,269797,70,65
1511515327,68,682,68,889,68,267711,70,65
1511515626,68,1353,68,1026,68,268081,70,65
1511515926,68,850,68,952,68,268310,70,65
1511516228,68,409,68,1166,68,267312,70,65
1511516526,68,807,68,840,68,266852,70,65
1511516827,67,951,67,1064,67,266698,70,65
1511517127,68,1180,68,706,68,266672,70,65
1511517426,67,887,67,911,67,265041,70,65
1511517727,67,1157,67,837,67,264149,70,65
1511518026,67,1546,67,868,67,265235,70,65
1511518327,66,706,66,1111,66,265735,70,65
1511518627,66,792,66,875,66,266793,70,65
1511518926,66,1032,66,691,66,267965,70,65
1511519227,66,1308,66,909,66,267925,70,65
1511519527,67,1013,67,755,67,267630,70,65
1511519826,66,953,66,1194,66,268913,70,65
1511520126,66,933,66,737,66,268627,70,65
1511520427,66,1352,66,407,66,268844,70,65
1511520726,66,1116,66,789,66,268477,70,65
1511521026,66,367,66,1374,66,268281,70,65
1511521327,66,1198,66,650,66,268272,70,65
1511521627,66,1113,66,971,66,268305,70,65
1511521927,66,508,66,778,66,268683,70,65
1511522226,66,977,66,1378,66,269079,70,65
1511522529,66,925,66,1076,66,269027,70,65
1511522827,66,917,66,1076,66,269055,70,65
1511523127,66,565,66,1334,66,269007,70,65
1511523426,66,864,66,1297,66,268408,70,65
1511523728,66,391,66,1464,66,267068,70,65
1511524027,68,1134,68,1196,68,269600,70,65
1511524328,68,1232,68,950,68,270796,70,65
1511524628,68,890,68,844,68,270931,69,65
1511524927,68,999,68,870,68,270468,69,65
1511525226,68,1079,68,583,68,265530,69,65
1511525526,69,1309,69,1302,69,265173,69,65
1511525827,69,1028,69,597,69,265293,70,65
1511526128,69,1359,69,1400,69,258574,70,65
1511526428,69,982,69,1081,69,252667,70,65
1511526727,69,1230,69,1751,69,253782,70,65
1511527026,68,1249,68,1418,68,253506,70,65
1511527326,68,1005,68,1252,68,249687,70,65
1511527626,68,1020,68,1222,68,246844,70,65
1511527927,68,1138,68,1063,68,246229,70,65
1511528227,68,1813,68,939,68,244981,70,65
1511528527,68,1774,68,1256,68,247118,70,65
1511528826,67,450,68,1240,67,247664,70,65
1511529127,68,749,68,1120,68,244402,70,65
1511529427,68,856,68,1433,68,244202,70,65
1511529727,67,516,67,1279,67,243798,70,65
1511530026,68,871,68,1508,68,244680,70,65
1511530327,68,991,68,1463,68,244059,70,65
1511530626,68,905,68,1682,68,244118,70,65
1511530926,68,696,68,1402,68,243493,70,65
1511531227,68,920,68,1483,68,243181,70,65
1511531527,68,897,68,4918,68,242789,70,65
1511531826,67,305,67,1080,67,236682,70,65
1511532126,68,704,68,1164,68,231890,70,65
1511532427,68,750,68,1351,68,230640,70,65
1511532727,67,191,67,1186,67,230556,70,65
1511533027,67,1019,67,1940,68,230610,70,65
1511533327,67,646,67,1482,67,230125,70,65
1511533629,67,450,67,1098,67,229751,70,65
1511533927,67,970,67,987,67,229540,70,65
1511534228,68,901,68,2025,68,230643,70,65
1511534526,68,429,68,1053,68,230367,70,65
1511534827,68,1476,68,932,68,229210,70,65
1511535126,68,1102,68,969,68,228556,70,65
1511535426,67,1089,67,791,67,228050,70,65
1511535727,68,747,68,1149,68,227921,70,65
1511536026,68,730,68,993,68,227614,70,65
1511536326,67,770,67,485,67,227561,70,65
1511536627,67,567,68,1004,68,227537,70,65
1511536927,68,727,68,1020,68,227553,70,65
1511537228,67,706,68,599,68,226049,70,65
1511537527,67,800,67,397,68,225115,70,65
1511537827,67,834,67,724,67,226079,70,65
1511538128,67,585,67,565,67,226103,70,65
1511538428,67,676,67,917,67,226536,70,65
1511538726,67,725,67,379,67,226255,70,65
1511539028,67,809,67,768,67,225918,70,65
1511539327,67,232,67,680,67,225570,70,65
1511539627,67,551,67,1222,67,225939,70,65
1511539926,67,576,67,1197,68,212209,70,65
1511540226,67,743,67,878,67,207633,70,65
1511540528,67,887,68,943,67,201130,70,65
1511540826,68,559,68,838,68,199519,70,65
1511541126,68,421,68,592,68,198888,70,65
1511541428,68,793,68,637,68,195600,70,65
1511541728,68,1091,68,438,68,194474,70,65
1511542027,68,705,68,385,68,193703,70,65
1511542326,67,681,68,584,68,193248,70,65
1511542628,67,612,67,644,67,193362,70,65
1511542927,67,525,68,486,68,193395,70,65
1511543226,67,712,67,1209,67,193148,70,65
1511543527,67,488,67,467,67,192483,70,65
1511543828,67,332,67,985,67,192022,70,65
1511544126,67,546,67,301,67,191380,70,65
1511544427,67,437,68,384,67,190924,70,65
1511544726,67,428,68,525,67,190804,70,65
1511545027,68,741,68,1010,68,191426,70,65
1511545327,68,3216,68,877,68,190600,70,65
1511545627,68,400,68,1276,68,187691,70,65
1511545927,68,378,68,1420,68,186632,70,65
1511546227,68,340,68,1161,67,186636,70,65
1511546528,67,258,68,1477,67,183510,70,65
1511546828,67,230,67,970,67,181633,70,65
1511547126,68,512,68,1561,68,180578,70,65
1511547427,68,777,68,898,68,180224,70,65
1511547727,68,723,68,1225,68,179073,70,65
1511548027,68,479,68,1367,68,178869,70,65
1511548327,68,374,68,741,68,178371,70,65
1511548627,67,345,68,1398,67,177981,70,65
1511548929,67,365,67,1608,67,176996,70,65
1511549228,68,410,68,1236,68,177325,70,65
1511549528,67,506,67,907,68,176907,70,65
1511549827,68,514,68,803,68,175468,70,65
1511550126,67,276,67,400,67,176034,70,65
1511550426,67,791,67,658,67,176479,70,65
1511550726,67,988,67,890,67,177219,70,65
1511551028,67,876,67,1260,67,177031,70,65
1511551327,67,811,67,756,67,177098,70,65
1511551627,67,419,67,600,67,176586,70,65
1511551926,67,324,67,651,67,176293,70,65
1511552227,67,339,67,970,67,176372,70,65
1511552527,67,227,67,788,67,174955,70,65
1511552829,67,229,67,1186,67,174655,70,65
1511553127,67,282,67,1082,67,174529,70,65
1511553427,67,306,67,801,67,173281,70,65
1511553727,67,331,67,1109,67,172429,70,65
1511554028,67,434,67,955,67,172213,70,65
1511554328,67,671,67,1252,67,172132,70,65
1511554627,67,701,67,793,67,172450,70,65
1511554927,68,778,68,706,68,171563,70,65
1511555227,67,784,67,738,67,171717,70,65
1511555528,67,534,67,885,67,171738,70,65
1511555827,68,531,68,640,68,168250,70,65
1511556127,68,699,68,952,68,167714,70,65
1511556426,68,694,68,895,68,167727,70,65
1511556727,68,757,68,1412,68,167296,70,65
1511557028,68,760,68,1428,68,167165,70,65
1511557326,68,929,68,568,68,167248,70,65
1511557627,68,911,68,1008,68,168090,70,65
1511557927,68,764,68,824,68,168815,70,65
1511558226,68,695,68,1169,68,168483,70,65
1511558527,68,808,68,954,68,168184,70,65
1511558828,68,781,68,959,68,168260,70,65
1511559126,68,708,68,970,68,167844,70,65
1511559427,68,775,68,969,68,167730,70,65
1511559726,68,746,68,1131,68,167800,70,65
1511560026,68,973,68,904,68,167368,70,65
1511560326,68,873,68,704,68,167185,70,65
1511560627,68,1056,68,707,68,167381,70,65
1511560927,68,322,68,934,68,167629,70,65
1511561226,68,552,68,1259,68,167520,70,65
1511561527,68,542,68,940,68,167363,70,65
1511561828,68,488,68,1144,68,167364,70,65
1511562126,68,544,68,1058,68,167458,70,65
1511562426,68,561,68,875,68,167603,70,65
1511562727,68,675,68,809,68,167709,70,65
1511563028,68,621,68,1076,68,167664,70,65
1511563328,68,913,68,854,68,164702,70,65
1511563626,68,708,68,865,68,164427,70,65
1511563927,68,989,68,801,68,164831,70,65
1511564226,68,798,68,736,68,164565,70,65
1511564528,68,949,68,658,68,164054,70,65
1511564826,68,556,68,835,68,163182,70,65
1511565127,68,745,68,720,68,163161,70,65
1511565426,68,1108,68,527,68,163039,70,65
1511565727,67,783,67,886,68,162874,70,65
1511566029,68,782,68,842,68,160676,70,65
1511566327,68,525,68,527,68,159368,70,65
1511566628,67,610,67,893,67,157262,70,65
1511566927,68,438,68,1111,68,156080,70,65
1511567227,68,491,68,868,68,155126,70,65
1511567528,67,388,67,1086,67,154942,70,65
1511567827,68,549,68,3062,68,154946,70,65
1511568128,68,653,68,1067,68,154820,70,65
1511568427,68,511,68,959,68,154501,70,65
1511568726,68,591,68,800,68,154444,70,65
1511569027,68,666,68,711,68,153359,70,65
1511569326,67,601,68,1389,67,152739,70,65
1511569628,67,534,67,1151,67,152121,70,65
1511569927,67,668,67,3613,67,153763,70,65
1511570227,67,866,68,1244,68,153503,70,65
1511570528,67,934,67,800,67,153254,70,65
1511570827,67,845,68,955,68,152518,70,65
1511571126,67,689,68,1005,68,152439,70,65
1511571427,67,854,67,927,67,152274,70,65
1511571726,67,326,67,1381,67,151814,70,65
1511572026,67,1475,67,521,67,152080,70,65
1511572328,67,828,67,652,67,152107,70,65
1511572628,67,1076,67,773,67,151722,70,65
1511572928,67,906,67,796,67,151679,70,65
1511573226,67,880,67,1005,67,151696,70,65
1511573527,67,425,67,985,67,151653,70,65
1511573827,67,587,67,566,67,151422,70,65
1511574126,67,1652,67,812,67,151454,70,65
1511574426,67,1504,67,883,67,151206,70,66
1511574727,67,1217,67,662,67,150168,70,66
1511575028,67,1039,67,509,67,140511,70,66
1511575326,67,1320,67,660,67,139125,70,66
1511575627,67,1561,67,896,67,136784,70,66
1511575928,67,1365,67,662,67,136560,70,66
1511576226,67,2479,67,688,67,135176,70,66
1511576529,67,2899,67,766,67,134757,70,66
1511576827,67,912,67,752,67,134517,70,66
1511577126,67,1008,67,750,67,134434,70,66
1511577427,67,2677,67,844,67,134547,70,66
1511577726,67,1018,67,579,67,134455,70,66
1511578027,67,653,67,677,67,134171,70,66
1511578326,67,744,67,854,67,133593,70,66
1511578627,67,1088,67,808,67,132548,70,66
